"country_code","description","title","id","company","adref","location","created"
"at","LOOP is a digital-first lead agency, exploring the intersections between design, technology and digital brand building for leading brands. With a team of 400 digital talents and through data driven marketing, we help brave clients to stand out in the digital age. Over the last few years our brilliant team has done remarkable and innovative work for internationally recognised high-profile brands such as Puma, Audi, Breitling, Red Bull and numerous others. At LOOP, we create ideas that are social…","Senior Concept Creative","5586677455","LOOP®","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NjY3NzQ1NSIsInMiOiItT1MwRllfMDhCR0NRLVhMYmxjSDhRIn0.6IHL5Vr01lKLdk7I_NoXkF_YtAB2iouQ40PjWLilatY","Wien, Österreich","2026-01-15T20:25:44Z"
"at","Was wir bieten: Bei Magna erwartet dich ein spannendes und dynamisches Arbeitsumfeld, in dem du dazu beitragen kannst, marktführende Automobiltechnologien zu entwickeln. Wir investieren in unser Personal und bieten ihm die Unterstützung und Ressourcen, die es benötigt, um erfolgreich zu sein. Als Mitglied unseres globalen Teams erwarten dich aufregende und vielfältige Aufgaben sowie ein breites Spektrum an Entwicklungsmöglichkeiten. Wir sind nämlich der Meinung, dass dein Karrierepfad genauso i…","Bachelor-/Masterarbeit: LKW Lenkunterstützung als hydraulisches Subsystem für MKS","5586349370","Magna International, Inc","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLU9TMEZZXzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTg2MzQ5MzcwIn0.cieDnAkORiBEn52GDzw8dhTlG4EOn_065dAz9Mzo6SY","Österreich","2026-01-15T19:47:15Z"
"at","Was wir bieten: Bei Magna erwartet dich ein spannendes und dynamisches Arbeitsumfeld, in dem du dazu beitragen kannst, marktführende Automobiltechnologien zu entwickeln. Wir investieren in unser Personal und bieten ihm die Unterstützung und Ressourcen, die es benötigt, um erfolgreich zu sein. Als Mitglied unseres globalen Teams erwarten dich aufregende und vielfältige Aufgaben sowie ein breites Spektrum an Entwicklungsmöglichkeiten. Wir sind nämlich der Meinung, dass dein Karrierepfad genauso i…","Bachelor-/Masterarbeit: Bewertung lasergeschweißter Kupferverbindungen in Invertern","5586349374","Magna International, Inc","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NjM0OTM3NCIsInMiOiItT1MwRllfMDhCR0NRLVhMYmxjSDhRIn0.BAT24qpFhBW2IN0SjDVeiD5OVjvHE4RaYVlX18CCxiE","Österreich","2026-01-15T19:47:15Z"
"at","Was wir bieten: Bei Magna erwartet dich ein spannendes und dynamisches Arbeitsumfeld, in dem du dazu beitragen kannst, marktführende Automobiltechnologien zu entwickeln. Wir investieren in unser Personal und bieten ihm die Unterstützung und Ressourcen, die es benötigt, um erfolgreich zu sein. Als Mitglied unseres globalen Teams erwarten dich aufregende und vielfältige Aufgaben sowie ein breites Spektrum an Entwicklungsmöglichkeiten. Wir sind nämlich der Meinung, dass dein Karrierepfad genauso i…","Bachelor-/Masterarbeit: Bewertung von Schraubflanschen","5586349371","Magna International, Inc","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NjM0OTM3MSIsInMiOiItT1MwRllfMDhCR0NRLVhMYmxjSDhRIn0.Yer2v4q77qV2SoFc6YeR6HMsv6amGRdJ8KxMlWtqwO0","Österreich","2026-01-15T19:47:15Z"
"at","Was wir bieten: Bei Magna erwartet dich ein spannendes und dynamisches Arbeitsumfeld, in dem du dazu beitragen kannst, marktführende Automobiltechnologien zu entwickeln. Wir investieren in unser Personal und bieten ihm die Unterstützung und Ressourcen, die es benötigt, um erfolgreich zu sein. Als Mitglied unseres globalen Teams erwarten dich aufregende und vielfältige Aufgaben sowie ein breites Spektrum an Entwicklungsmöglichkeiten. Wir sind nämlich der Meinung, dass dein Karrierepfad genauso i…","Bachelor-/Masterarbeit: Materialhomogenisierung bei Leiterplatten mit künstlichen neuronalen Netzen","5586349375","Magna International, Inc","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NjM0OTM3NSIsInMiOiItT1MwRllfMDhCR0NRLVhMYmxjSDhRIn0.vb7Vm_NU3EQO3p5wEGfcTksMhq6e5sJIo3MsPMgNqKo","Österreich","2026-01-15T19:47:15Z"
"at","Als führender Value Textile Discounter mit Filialen in Deutschland, Österreich, Italien, Slowenien, Tschechien, Kroatien und Polen, einem eigenen Onlineshop sowie über 10.000 Mitarbeiterinnen und Mitarbeitern international zählt die NKD-Firmengruppe zu den größten Unternehmen im Textileinzelhandel. Das Angebot reicht von aktueller Mode für die ganze Familie und funktionaler Sportbekleidung über Heimtextilien und saisonale Dekorationsartikel bis hin zu ausgewählten Markensortimenten. Als zukunft…","Verkäufer / Verkäuferin (m/w/d) Eisenstadt (6h / Woche, samstags, geringfügig)","5586091963","NKD Österreich GmbH","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NjA5MTk2MyIsInMiOiItT1MwRllfMDhCR0NRLVhMYmxjSDhRIn0.FT1QFabdYXIaQFWFh9vB_liycBJsCDg6KFHWtKEWuQU","Eisenstadt, Burgenland","2026-01-15T14:29:36Z"
"at","Company Description: Valutico is a B2B FinTech company providing an advanced valuation platform that empowers financial services providers and valuation practitioners with data-driven tools for faster, clearer, and more defensible financial analyses. Location: Remote – Europe Availability: Full-time Job Function: Webinar Strategy & Performance, Demand Generation, Lead Conversion, Marketing Automation Experience: 5 years Skills: Advanced Webinar Optimization, Email Marketing, HubSpot, CRM Manage…","Webinar & Demand Generation Specialist","5586057814","Valutico","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLU9TMEZZXzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTg2MDU3ODE0In0.qKDxSaH95o-hmdDbf68QTLskOVejWjg-J6mU9dPWkRs","Österreich","2026-01-15T14:07:34Z"
"at","Job Description As a Procurement Specialist , you will support global procurement activities and ensure smooth execution of strategic plans. This role combines purchasing, supplier management, and data-driven decision-making to deliver value across the organization. Key Responsibilities Purchasing & Sourcing Manage purchasing for standard and project-based needs. Identify and develop suppliers; negotiate contracts and terms. Procurement Operations Track orders and resolve delivery issues. Maint…","Procurement Specialist | Location: Europe","5585994124","AT-PAC","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLU9TMEZZXzA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTg1OTk0MTI0In0.XjEmrQ2XJ0ArvNHRhHdsf_qeSYqG0beD8A009a64cNk","Amstetten, Niederösterreich","2026-01-15T12:11:40Z"
"at","Job Description With nearly one million events recorded annually across all major sports, we create data‑driven, immersive experiences for sports fans worldwide. In recent years, Sportradar has significantly expanded its portfolio of digital advertising products and services, and now covers the entire acquisition funnel. Our proprietary, cross‑channel marketing platform – the Sportradar Marketing Cloud – enables brands and agencies to reach target audiences more precisely, activate them efficie…","Senior Sales Executive","5585994120","Sportradar","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW92eEY0XzA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTg1OTk0MTIwIn0.MvP5CWXFPaFwK_BqAXjniEF4jXZX1UFY6esFfLx-zFA","Wien, Österreich","2026-01-15T12:11:40Z"
"at","The European Society of Radiology (ESR) is a non-political and non-profit organisation dedicated to strengthening and uniting European Radiology. With more than 149,000 members worldwide, it has become the largest radiological society that organises one of the most innovative scientific congresses in this field, the European Congress of Radiology (ECR), in Vienna. We are looking for a committed full-time team member (38.5 hours) to support our Subspecialty Society & Congress Services team. Task…","Project Coordinator Society & Congress Services (f/m/x)","5585980709","European Society of Radiology","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NTk4MDcwOSIsInMiOiIxb3Z4RjRfMDhCR3d0cTh2MWlpczh3In0.rSMXla7T5tcboQsLua6z8LD3Tw6LJzeMoumauOpdOdQ","Innere Stadt, Wien","2026-01-15T11:38:54Z"
"at","Sie bringen Buchhaltungskenntnisse mit und Basics im Bereich Objektbuchhaltung? Sie haben schon mit Real Data gearbeitet? Dann bewerben Sie sich! Für ein Familienunternehmen im Immobilienbereich suchen wir eine/n ObjektbuchalterIn mit BMD oder Real Data Kenntnissen für 1080 Wien Aufgabenbereich Objektbuchhaltung für Mietobjekte gemäß MRG Erstellung der Betriebskosten- und Eigentümerabrechnungen Mietvorschreibung und Mahnwesen Umsatsteuervoranmeldung inklusive Steuererklärungen Prüfen der Eingan…","Objektbuchhaltung MRG/Real Data/BMD w/m/d","5585980711","Otti Personalmanagement KG","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW92eEY0XzA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTg1OTgwNzExIn0.UnxWLOtj-yFOsk_9icWIwjo6XY8gQDPpmsTviYfehjk","Wien, Österreich","2026-01-15T11:38:54Z"
"at","As a Direct Supply Marketing Lead, you will lead the development and execution of regional brand and go-to-market strategies aimed at acquiring and engaging hoteliers on a global scale. Your key objective will be to drive awareness and adoption of ETG’s Extranet platform , helping hotel partners seamlessly register, list their properties, and start receiving bookings from our growing network. This is a unique opportunity to work at the intersection of international B2B marketing, hospitality, a…","Direct Supply Marketing Lead","5585936904","Emerging Travel Group","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NTkzNjkwNCIsInMiOiIxb3Z4RjRfMDhCR3d0cTh2MWlpczh3In0.4xhW--hidhdii3wpGnfd4_g9L873vUwVuP2bpgAt8Fs","Österreich","2026-01-15T11:06:46Z"
"at","This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…","Freelance Data Science Expert (Python & SQL) / AI Trainer","5585936902","Mindrift","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW92eEY0XzA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTg1OTM2OTAyIn0.vYVZiqjjrK30E7X58git4MgNK2C-JSBRCrEOAgXw69g","Österreich","2026-01-15T11:06:46Z"
"at","LOOP is a digital-first lead agency, exploring the intersections between design, technology and digital brand building for leading brands. With a team of 400 digital talents and through data driven marketing, we help brave clients to stand out in the digital age. Over the last few years our brilliant team has done remarkable and innovative work for internationally recognised high-profile brands such as Puma, Audi, Breitling, Red Bull and numerous others. At LOOP, we believe in the power of digi…","Digital Media Specialist","5585936900","LOOP®","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NTkzNjkwMCIsInMiOiIxb3Z4RjRfMDhCR3d0cTh2MWlpczh3In0.8Z6K81htF6f7Tio_r3X8mwKd_seqXtxoU4L2sW0gCSY","Salzburg","2026-01-15T11:06:46Z"
"at","LOOP is a digital-first lead agency, exploring the intersections between design, technology and digital brand building for leading brands. With a team of 400 digital talents and through data driven marketing, we help brave clients to stand out in the digital age. Over the last few years our brilliant team has done remarkable and innovative work for internationally recognised high-profile brands such as Puma, Audi, Breitling, Red Bull and numerous others. At LOOP, we believe in the power of digi…","Digital Media Specialist","5585936901","LOOP®","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NTkzNjkwMSIsInMiOiIxb3Z4RjRfMDhCR3d0cTh2MWlpczh3In0.bhy4p8ocHCuB89Vw1VjQMc3KKw6aH8Mmw_3NH5ewQ9w","Wien, Österreich","2026-01-15T11:06:46Z"
"at","Senior SAP Finance Consultant (m/w/x) Standort: Wien oder Graz Anstellung: Vollzeit ab sofort BearingPoint ist eine der führenden internationalen Management- und Technologieberatungen, die Beratungs Know How und IT Kompetenz auf einzigartige Weise vereint. Mit weltweit 6.000 Mitarbeiter:innen entwickeln wir digitale Strategien und Geschäftsmodelle, optimieren Prozesse und konzipieren IT-Architekturen für führende Unternehmen aller Branchen und Organisationen der öffentlichen Hand. Wir verstehen…","Senior SAP Finance Consultant (m/w/x)","5585819357","BearingPoint GmbH","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW92eEY0XzA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTg1ODE5MzU3In0.kDJvFO0gbytIKaDlIN8Hcxjuri0jFxWfM_lcDuvbrpw","Graz, Steiermark","2026-01-15T08:23:02Z"
"at","GESTALTE DEINE ZUKUNFT BEI ORLEN Als Teil der ORLEN S.A., einem der führenden Kraftstoff- und Energieunternehmen Europas, sind wir ein bedeutender Energie- und Mobilitätspartner in Österreich. Neben der Versorgung von Haushalten, Gewerbe und Industrie mit Markentreibstoffen, Heizöl und Schmierstoffen, setzen wir einen besonderen Fokus auf den Ausbau der Elektromobilität. Du möchtest deine Talente in einen erfolgreichen Konzern einbringen, der dir vielfältige Aufstiegs- und Entwicklungsmöglichke…","Head of IT (m/w/d)","5585814259","ORLEN Austria GmbH","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NTgxNDI1OSIsInMiOiIxb3Z4RjRfMDhCR3d0cTh2MWlpczh3In0.0wpwtwcCF25hSxE9BaDhJpZZGbs21FBl2GQMYpOpOBQ","Wels, Oberösterreich","2026-01-15T08:21:56Z"
"at","Data Scientist (F/M/X) Welcome to an exciting opportunity where ambitious individuals are invited to join a team of inquisitive minds and supportive peers, all driven by a shared passion and diverse skills aimed at creating value for businesses through data. About Us Ascent has recently been acquired byAcuity Analytics. This is both a significant milestone for us and a tremendous opportunity for you. Acuity Analytics is a business with a strong global reputation, an impressive client base and a…","Data Scientist (f/m/x)","5585812929","Acuity Analytics","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW92eEY0XzA4Qkd3dHE4djFpaXM4dyIsImkiOiI1NTg1ODEyOTI5In0.CdiBFe9R31oSk0x0fmOWqjDfQeknAoHkgsX_KD486-c","Graz, Steiermark","2026-01-15T08:21:38Z"
"at","Vollzeit OPS PLM Master Data Governance Specialist Elsbethen, Österreich Apply now Do you have the required skills and passion to drive real impact at one of the most recognisable brands globally? The OPS PLM Governance Specialist acts as a key link between Operations, Procurement, Supply Chain, and IT teams, ensuring that processes, data, and systems work seamlessly together. This role is responsible for maintaining governance standards within the Aras PLM environment and providing advanced fu…","OPS PLM Master Data Governance Specialist","5585800485","Red Bull","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NTgwMDQ4NSIsInMiOiIxb3Z4RjRfMDhCR3d0cTh2MWlpczh3In0.HeJ4rd46-vKmaT-13YGAhDSGylvGBPTCySiL7d1-MlI","Elsbethen, Salzburg-Umgebung","2026-01-15T08:18:42Z"
